Event,Event_name,Event_order,Event_year,Date,Race_time_clock,Distance,Laps,Rang,Participant,UCI_Class_code,Year_of_birth,Age,Team,Time,Time_seconds,Time_min,Time_hours,Velocity,Gender_name,Gender,Class_number,Class,Discipline
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,7,135,WC5,1986,32,ARGENTINA,1:57:15,7035,117.25,1.954166667,34.79744136,Women,2,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,2,136,MC5,1987,31,UKRAINE,1:51:44,6704,111.7333333,1.862222222,43.81861575,Men,1,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,4,138,WT2,1993,25,GREAT BRITAIN,0:57:29,3449,57.48333333,0.958055556,28.39083792,Women,2,2,T2,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,1,141,MC5,1995,23,AUSTRALIA,1:51:20,6680,111.3333333,1.855555556,43.9760479,Men,1,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,16,146,MC4,1990,28,COLOMBIA,1:52:36,6756,112.6,1.876666667,43.48134991,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,14,151,MC2,1983,35,SPAIN,1:46:01,6361,106.0166667,1.766944444,38.48451501,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,11,153,MC5,1972,46,AUSTRIA,1:52:07,6727,112.1166667,1.868611111,43.66879738,Men,1,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:22,54.4,4,5,156,WC2,1989,29,NEW ZEALAND,1:48:23,6503,108.3833333,1.806388889,30.11533139,Women,2,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,1,161,MT1,1976,42,ITALY,0:57:04,3424,57.06666667,0.951111111,28.59813084,Men,1,1,T1,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,6,168,MC5,1998,20,FRANCE,1:52:00,6720,112,1.866666667,43.71428571,Men,1,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:00,40.8,3,8,173,MT2,1991,27,SOUTH AFRICA,1:20:56,4856,80.93333333,1.348888889,30.24711697,Men,1,2,T2,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:22,54.4,4,6,174,WC2,1994,24,JAPAN,1:54:35,6875,114.5833333,1.909722222,28.48581818,Women,2,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,18,176,MC4,1969,49,LATVIA,1:55:08,6908,115.1333333,1.918888889,42.52460915,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,3,182,MT1,1996,22,SPAIN,0:57:09,3429,57.15,0.9525,28.55643045,Men,1,1,T1,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,20,186,MC2,1966,52,VENEZUELA,2:02:00,7320,122,2.033333333,33.44262295,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,1,190,WT1,1968,50,CANADA,1:05:36,3936,65.6,1.093333333,24.87804878,Women,2,1,T1,T
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,5,193,MT1,1993,25,FRANCE,1:00:39,3639,60.65,1.010833333,26.90849134,Men,1,1,T1,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:22,54.4,4,4,195,WC3,1985,33,GREAT BRITAIN,1:46:10,6370,106.1666667,1.769444444,30.74411303,Women,2,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,7,198,MC2,1982,36,RUSSIA,1:45:30,6330,105.5,1.758333333,38.67298578,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,9,200,MC5,1973,45,BRAZIL,1:52:00,6720,112,1.866666667,43.71428571,Men,1,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:02,68,5,8,206,MC3,1999,19,GREAT BRITAIN,1:45:15,6315,105.25,1.754166667,38.76484561,Men,1,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,11,212,MC4,1988,30,IRELAND,1:52:00,6720,112,1.866666667,43.71428571,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,9,213,MC4,1976,42,BRAZIL,1:52:00,6720,112,1.866666667,43.71428571,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,6,226,WC5,1980,38,POLAND,1:51:18,6678,111.3,1.855,36.65768194,Women,2,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,10,231,MC1,1989,29,BELGIUM,1:49:14,6554,109.2333333,1.820555556,37.35123589,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,3,232,MC2,1984,34,AUSTRALIA,1:45:30,6330,105.5,1.758333333,38.67298578,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,5,233,MC4,1977,41,SPAIN,1:52:00,6720,112,1.866666667,43.71428571,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,11,234,MC2,1974,44,PERU,1:45:30,6330,105.5,1.758333333,38.67298578,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:00,40.8,3,5,235,MT2,1981,37,NEW ZEALAND,1:16:26,4586,76.43333333,1.273888889,32.02791103,Men,1,2,T2,T
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,6,236,MT1,1991,27,CZECH REPUBLIC,1:05:38,3938,65.63333333,1.093888889,24.86541392,Men,1,1,T1,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,22,245,MC4,1984,34,INDONESIA,2:17:01,8221,137.0166667,2.283611111,35.73287921,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,13,271,MC4,1992,26,USA,1:52:00,6720,112,1.866666667,43.71428571,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,11,272,WC5,1979,39,ESTONIA,2:02:23,7343,122.3833333,2.039722222,33.3378728,Women,2,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,4,279,MC2,1996,22,JAPAN,1:45:30,6330,105.5,1.758333333,38.67298578,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,12,280,MC2,1971,47,USA,1:45:30,6330,105.5,1.758333333,38.67298578,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:00,40.8,3,11,284,MT2,1970,48,GREECE,1:39:51,5991,99.85,1.664166667,24.51677516,Men,1,2,T2,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,8,285,MC1,1961,57,USA,1:49:14,6554,109.2333333,1.820555556,37.35123589,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,9,290,MC2,1993,25,CZECH REPUBLIC,1:45:30,6330,105.5,1.758333333,38.67298578,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,20,300,MC4,1979,39,SLOVAKIA,2:04:14,7454,124.2333333,2.070555556,39.40971291,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,3,307,WC5,1985,33,GREAT BRITAIN,1:51:13,6673,111.2166667,1.853611111,36.68514911,Women,2,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,4,311,WC4,1989,29,AUSTRALIA,1:57:18,7038,117.3,1.955,34.7826087,Women,2,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,3,313,MC1,1988,30,CHINA,1:49:12,6552,109.2,1.82,37.36263736,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,5,314,MC2,1984,34,CHINA,1:45:30,6330,105.5,1.758333333,38.67298578,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,12,315,MC1,1995,23,CHINA,1:49:44,6584,109.7333333,1.828888889,37.18104496,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,9,318,MC1,1982,36,USA,1:49:14,6554,109.2333333,1.820555556,37.35123589,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,15,324,MC1,1979,39,ARGENTINA,2:00:13,7213,120.2166667,2.003611111,33.93872175,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,19,326,MC2,1970,48,IRELAND,1:58:41,7121,118.6833333,1.978055556,34.37719421,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,2,328,WC4,1987,31,AUSTRALIA,1:55:27,6927,115.45,1.924166667,35.33997401,Women,2,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,3,332,WT2,1990,28,GERMANY,0:57:07,3427,57.11666667,0.951944444,28.573096,Women,2,2,T2,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,15,339,MC2,1992,26,COLOMBIA,1:55:23,6923,115.3833333,1.923055556,35.36039289,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:02,68,5,9,340,MC3,1977,41,SWEDEN,1:45:15,6315,105.25,1.754166667,38.76484561,Men,1,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,5,342,MC1,1970,48,ITALY,1:49:14,6554,109.2333333,1.820555556,37.35123589,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:00,40.8,3,9,345,MT2,1997,21,ROMANIA,1:31:27,5487,91.45,1.524166667,26.76872608,Men,1,2,T2,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,8,360,WC5,1980,38,ITALY,1:57:19,7039,117.3166667,1.955277778,34.77766728,Women,2,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,11,364,MC1,1964,54,SPAIN,1:49:14,6554,109.2333333,1.820555556,37.35123589,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,14,369,MC5,1983,35,VENEZUELA,1:57:27,7047,117.45,1.9575,41.68582375,Men,1,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,16,374,MC2,1985,33,ROMANIA,1:55:23,6923,115.3833333,1.923055556,35.36039289,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,18,375,MC2,1980,38,VENEZUELA,1:55:30,6930,115.5,1.925,35.32467532,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,7,376,WC4,1983,35,CANADA,2:00:41,7241,120.6833333,2.011388889,33.80748515,Women,2,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,1,381,WC4,1976,42,USA,1:55:21,6921,115.35,1.9225,35.37061118,Women,2,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,4,383,WT1,1983,35,SOUTH AFRICA,1:43:49,6229,103.8166667,1.730277778,15.72001926,Women,2,1,T1,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,7,384,MC5,1987,31,BRAZIL,1:52:00,6720,112,1.866666667,43.71428571,Men,1,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:22,54.4,4,3,387,WC2,1995,23,COLOMBIA,1:37:16,5836,97.26666667,1.621111111,33.55723098,Women,2,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,13,392,WC5,1992,26,NEW ZEALAND,2:06:14,7574,126.2333333,2.103888889,32.32109849,Women,2,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,17,393,MC4,1962,56,BELGIUM,1:53:38,6818,113.6333333,1.893888889,43.08594896,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,6,396,WC4,1988,30,ITALY,2:00:41,7241,120.6833333,2.011388889,33.80748515,Women,2,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:02,68,5,5,405,MC3,1991,27,AUSTRALIA,1:45:15,6315,105.25,1.754166667,38.76484561,Men,1,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:22,54.4,4,1,411,WC2,1970,48,JAPAN,1:37:16,5836,97.26666667,1.621111111,33.55723098,Women,2,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,6,413,MC4,1976,42,ROMANIA,1:52:00,6720,112,1.866666667,43.71428571,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:02,68,5,12,414,MC3,1976,42,RUSSIA,1:45:30,6330,105.5,1.758333333,38.67298578,Men,1,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,2,420,WC5,1992,26,COLOMBIA,1:51:13,6673,111.2166667,1.853611111,36.68514911,Women,2,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,17,426,MC2,1999,19,GREECE,1:55:25,6925,115.4166667,1.923611111,35.35018051,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,7,433,MC4,1995,23,GREAT BRITAIN,1:52:00,6720,112,1.866666667,43.71428571,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,2,434,MC2,1997,21,COLOMBIA,1:45:30,6330,105.5,1.758333333,38.67298578,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,8,437,MC2,1979,39,PORTUGAL,1:45:30,6330,105.5,1.758333333,38.67298578,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,1,439,MC4,1970,48,ITALY,1:52:00,6720,112,1.866666667,43.71428571,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,6,447,MC2,1969,49,GREAT BRITAIN,1:45:30,6330,105.5,1.758333333,38.67298578,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,2,450,MC4,1986,32,RUSSIA,1:52:00,6720,112,1.866666667,43.71428571,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,9,451,WC5,2001,17,RUSSIA,2:00:37,7237,120.6166667,2.010277778,33.82617107,Women,2,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,7,452,MC1,1993,25,ITALY,1:49:14,6554,109.2333333,1.820555556,37.35123589,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:00,40.8,3,10,459,MT2,1996,22,CROATIA,1:38:59,5939,98.98333333,1.649722222,24.73143627,Men,1,2,T2,T
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:00,40.8,3,2,465,MT2,1991,27,SPAIN,1:14:24,4464,74.4,1.24,32.90322581,Men,1,2,T2,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,3,487,WC4,1984,34,CHINA,1:57:15,7035,117.25,1.954166667,34.79744136,Women,2,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:02,68,5,14,493,MC3,1996,22,CANADA,1:45:36,6336,105.6,1.76,38.63636364,Men,1,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,10,495,MC4,1981,37,COLOMBIA,1:52:00,6720,112,1.866666667,43.71428571,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:02,68,5,6,497,MC3,1989,29,SPAIN,1:45:15,6315,105.25,1.754166667,38.76484561,Men,1,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,14,503,MC4,1980,38,GERMANY,1:52:00,6720,112,1.866666667,43.71428571,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:02,68,5,13,505,MC3,1985,33,BELGIUM,1:45:32,6332,105.5333333,1.758888889,38.66077069,Men,1,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:22,54.4,4,2,507,WC3,1985,33,GERMANY,1:37:16,5836,97.26666667,1.621111111,33.55723098,Women,2,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:02,68,5,10,508,MC3,1982,36,GERMANY,1:45:15,6315,105.25,1.754166667,38.76484561,Men,1,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,12,512,WC5,1976,42,USA,2:05:28,7528,125.4666667,2.091111111,32.51859724,Women,2,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:22,40.8,3,2,513,WC1,1998,20,AUSTRALIA,1:31:53,5513,91.88333333,1.531388889,26.64248141,Women,2,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,4,519,MT1,1986,32,RUSSIA,0:57:22,3442,57.36666667,0.956111111,28.44857641,Men,1,1,T1,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,1,521,MC1,1988,30,GERMANY,1:49:09,6549,109.15,1.819166667,37.37975263,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,6,527,MC1,1997,21,MALAYSIA,1:49:14,6554,109.2333333,1.820555556,37.35123589,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,22,528,MC2,1989,29,INDONESIA,2:05:12,7512,125.2,2.086666667,32.58785942,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,8,530,WC4,1994,24,CANADA,2:06:46,7606,126.7666667,2.112777778,32.18511701,Women,2,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,2,533,WT1,1983,35,RUSSIA,1:13:49,4429,73.81666667,1.230277778,22.10882818,Women,2,1,T1,T
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,5,540,WT2,1992,26,POLAND,1:30:17,5417,90.28333333,1.504722222,18.07642607,Women,2,2,T2,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,16,541,MC1,1978,40,GREAT BRITAIN,2:00:17,7217,120.2833333,2.004722222,33.91991132,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:22,54.4,4,4,549,WC2,1980,38,CHINA,1:45:10,6310,105.1666667,1.752777778,31.03645008,Women,2,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:20,68,5,1,558,WC5,1977,41,GREAT BRITAIN,1:51:13,6673,111.2166667,1.853611111,36.68514911,Women,2,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,8,562,MC5,1983,35,SLOVAKIA,1:52:00,6720,112,1.866666667,43.71428571,Men,1,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,13,568,MC5,1984,34,ITALY,1:53:00,6780,113,1.883333333,43.32743363,Men,1,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,2,570,MC1,1975,43,SPAIN,1:49:09,6549,109.15,1.819166667,37.37975263,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,4,571,MC1,1968,50,GERMANY,1:49:12,6552,109.2,1.82,37.36263736,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:22,40.8,3,1,577,WC1,1993,25,GREAT BRITAIN,1:21:37,4897,81.61666667,1.360277778,29.9938738,Women,2,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,3,587,WT1,1989,29,RUSSIA,1:19:17,4757,79.28333333,1.321388889,20.58440193,Women,2,1,T1,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:02,68,5,3,591,MC3,1982,36,RUSSIA,1:45:15,6315,105.25,1.754166667,38.76484561,Men,1,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,10,596,MC5,1991,27,NETHERLANDS,1:52:00,6720,112,1.866666667,43.71428571,Men,1,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,21,598,MC2,1963,55,BELGIUM,2:02:05,7325,122.0833333,2.034722222,33.41979522,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,8,611,MC4,1981,37,GERMANY,1:52:00,6720,112,1.866666667,43.71428571,Men,1,4,C4,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:03,68,5,13,617,MC2,1984,34,BELGIUM,1:45:30,6330,105.5,1.758333333,38.67298578,Men,1,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:02,27.2,2,1,621,WT2,1963,55,USA,0:56:10,3370,56.16666667,0.936111111,29.05637982,Women,2,2,T2,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:02,68,5,4,622,MC3,1985,33,GERMANY,1:45:15,6315,105.25,1.754166667,38.76484561,Men,1,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:02,68,5,11,623,MC3,1989,29,GREAT BRITAIN,1:45:22,6322,105.3666667,1.756111111,38.72192344,Men,1,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,4/08/2018,15:00,40.8,3,4,625,MT2,1998,20,AUSTRIA,1:15:19,4519,75.31666667,1.255277778,32.5027661,Men,1,2,T2,T
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:00,81.6,6,12,626,MC5,1998,20,HUNGARY,1:52:12,6732,112.2,1.87,43.63636364,Men,1,5,C5,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:22,54.4,4,3,628,WC3,1976,42,USA,1:37:16,5836,97.26666667,1.621111111,33.55723098,Women,2,3,C3,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,14,633,MC1,1981,37,CANADA,1:52:11,6731,112.1833333,1.869722222,36.36903878,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,13,634,MC1,1968,50,GERMANY,1:50:38,6638,110.6333333,1.843888889,36.87857788,Men,1,1,C1,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,11:22,54.4,4,2,641,WC2,1988,30,CHINA,1:37:16,5836,97.26666667,1.621111111,33.55723098,Women,2,2,C2,C
Maniago-Wch2018,Maniago-Wch,29,2018,5/08/2018,9:04,68,5,17,643,MC1,1968,50,AUSTRIA,2:00:34,7234,120.5666667,2.009444444,33.84019906,Men,1,1,C1,C
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,10:15,85.1,9,3,48,MC5,1978,40,GREAT BRITAIN,2:04:25,7465,124.4166667,2.073611111,41.03951775,Men,1,5,C5,C
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,13:45,28.4,3,6,49,MT2,1974,44,BELGIUM,0:56:52,3412,56.86666667,0.947777778,29.96483001,Men,1,2,T2,T
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,8:00,56.7,6,5,53,MC3,1995,23,INDIVIDUAL,1:31:38,5498,91.63333333,1.527222222,37.12622772,Men,1,3,C3,C
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,8:00,56.7,6,6,56,MC2,1974,44,SWITZERLAND,1:33:02,5582,93.03333333,1.550555556,36.56753852,Men,1,2,C2,C
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,8:02,56.7,6,4,62,WC5,1987,31,USA,1:37:04,5824,97.06666667,1.617777778,35.04807692,Women,2,5,C5,C
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,8:00,56.7,6,6,63,MC3,1980,38,BELGIUM,1:31:38,5498,91.63333333,1.527222222,37.12622772,Men,1,3,C3,C
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,8:02,56.7,6,2,73,WC5,1972,46,GERMANY,1:35:09,5709,95.15,1.585833333,35.75407252,Women,2,5,C5,C
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,10:15,85.1,9,3,77,MC4,1989,29,AUSTRALIA,2:06:49,7609,126.8166667,2.113611111,40.26284663,Men,1,4,C4,C
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,10:17,47.3,5,3,79,WC3,1995,23,INDIVIDUAL,1:31:43,5503,91.71666667,1.528611111,30.94312193,Women,2,3,C3,C
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,10:15,85.1,9,4,89,MC4,1976,42,FRANCE,2:07:24,7644,127.4,2.123333333,40.07849294,Men,1,4,C4,C
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,8:00,56.7,6,1,108,MC2,1975,43,CANADA,1:29:27,5367,89.45,1.490833333,38.03242035,Men,1,2,C2,C
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,8:02,56.7,6,6,111,WC5,1961,57,CANADA,1:42:41,6161,102.6833333,1.711388889,33.13098523,Women,2,5,C5,C
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,13:45,28.4,3,2,117,MT2,1984,34,GREAT BRITAIN,0:55:51,3351,55.85,0.930833333,30.51029543,Men,1,2,T2,T
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,13:47,28.4,3,3,118,WT2,1961,57,AUSTRALIA,1:04:53,3893,64.88333333,1.081388889,26.26252248,Women,2,2,T2,T
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,13:45,28.4,3,7,120,MT2,1990,28,INDIVIDUAL,0:56:52,3412,56.86666667,0.947777778,29.96483001,Men,1,2,T2,T
BaieComeau-Wcup2018,BaieComeau-Wcup,30,2018,19/08/2018,8:00,56.7,6,8,133,MC2,1981,37,INDIVIDUAL,1:36:33,5793,96.55,1.609166667,35.23562921,Men,1,2,C2,C
